generation,Npop,diversity,encountered,core_pop,core_size
405,683,96,3181,449,5
406,666,100,3181,426,4
407,686,112,3183,444,6
408,714,98,3185,471,4
409,683,105,3185,459,5
410,684,104,3188,453,7
411,678,108,3189,445,7
412,628,95,3190,417,7
413,661,98,3191,451,9
414,642,98,3194,417,6
415,655,97,3195,415,4
416,663,97,3195,421,4
417,688,105,3195,455,5
418,692,102,3196,455,4
419,662,95,3198,451,6
420,657,101,3201,420,4
421,670,104,3201,423,4
422,673,104,3202,429,4
423,666,102,3205,446,8
424,702,106,3208,450,5
425,670,106,3210,449,10
426,681,106,3212,436,5
427,685,113,3214,433,4
428,688,102,3214,458,7
429,631,108,3215,417,10
430,683,110,3217,466,9
431,682,108,3217,437,4
432,691,103,3219,482,7
433,678,104,3220,439,5
434,667,106,3221,436,6
435,680,93,3223,449,5
436,647,105,3224,421,5
437,654,100,3224,425,5
438,690,97,3225,446,4
439,688,97,3226,448,6
440,731,102,3226,485,5
441,696,101,3230,464,4
442,676,102,3233,440,5
443,696,98,3234,445,4
444,696,104,3234,460,5
445,694,110,3234,463,6
446,695,104,3235,459,4
447,689,108,3235,450,4
448,695,108,3235,463,6
449,686,104,3235,444,4
450,672,98,3236,452,6
451,713,99,3238,497,6
452,717,107,3242,481,6
453,717,100,3244,466,4
454,744,108,3245,493,4
455,725,100,3248,482,4
456,670,105,3250,448,6
457,691,106,3252,458,4
458,644,87,3254,424,4
459,683,98,3257,457,6
460,656,102,3257,440,6
461,684,88,3257,470,5
462,683,93,3257,458,6
463,670,100,3258,440,5
464,640,114,3258,394,4
465,674,113,3260,424,5
466,695,113,3262,456,5
467,669,110,3264,425,5
468,690,101,3264,447,5
469,672,92,3265,441,6
470,678,99,3266,450,4
471,635,106,3268,392,4
472,685,110,3269,430,4
473,696,94,3269,476,5
474,674,98,3270,451,7
475,662,103,3276,421,4
476,713,104,3277,464,5
477,708,108,3277,473,6
478,663,102,3278,419,5
479,676,99,3279,453,9
480,665,103,3279,440,7
481,674,98,3279,429,4
482,719,105,3281,475,5
483,733,101,3281,499,7
484,704,100,3283,457,4
485,687,94,3283,455,4
486,711,101,3284,480,4
487,703,107,3286,459,4
488,671,110,3289,434,5
489,702,104,3290,453,5
490,684,108,3292,448,7
491,688,102,3292,455,4
492,720,99,3292,481,4
493,696,104,3293,458,5
494,694,102,3296,457,4
495,695,105,3296,445,4
496,697,99,3297,447,5
497,638,94,3299,386,4
498,671,98,3299,415,4
499,634,101,3299,408,5
500,702,104,3299,467,5
501,701,100,3301,465,5
502,654,105,3303,408,4
503,647,112,3304,409,5
504,694,110,3305,461,7
505,705,104,3306,458,6
506,667,93,3306,432,5
507,669,96,3308,459,6
508,717,106,3310,473,4
509,683,101,3311,440,4
510,684,102,3311,460,6
511,654,104,3313,421,6
512,713,105,3316,465,4
513,662,106,3319,413,4
514,695,111,3320,435,4
515,739,103,3320,512,6
516,695,103,3322,448,4
517,635,108,3322,399,5
518,657,100,3323,424,5
519,686,107,3324,451,4
520,673,111,3325,450,4
521,699,103,3325,449,4
522,678,98,3326,443,4
523,654,102,3326,413,4
524,686,104,3326,443,5
525,629,107,3326,410,9
526,678,107,3326,441,5
527,675,105,3328,428,5
528,631,104,3328,389,6
529,653,98,3328,407,5
530,697,110,3329,446,4
531,687,104,3331,441,5
532,689,100,3332,446,4
533,688,98,3333,460,4
534,633,101,3333,390,5
535,687,104,3334,452,5
536,685,105,3335,433,4
537,700,113,3337,446,6
538,652,108,3339,405,4
539,677,99,3339,440,4
540,657,105,3341,438,7
541,657,101,3341,414,4
542,631,107,3341,390,5
543,666,103,3341,430,4
544,666,103,3341,429,5
545,690,107,3342,467,5
546,671,97,3343,437,5
547,644,107,3344,432,7
548,651,102,3344,418,5
549,672,99,3345,437,6
550,661,104,3347,413,4
551,714,105,3348,474,4
552,730,99,3350,478,4
553,693,94,3353,451,4
554,664,104,3354,434,6
555,689,97,3355,454,4
556,678,102,3356,471,8
557,682,95,3358,458,7
558,697,99,3360,455,5
559,686,103,3362,446,5
560,677,107,3365,440,4
561,673,112,3365,426,4
562,693,104,3365,446,4
563,686,104,3366,463,6
564,684,92,3366,467,6
565,685,105,3367,464,7
566,694,96,3368,464,5
567,675,101,3370,439,4
568,706,105,3373,466,4
569,696,109,3373,459,4
570,671,103,3375,439,5
571,710,108,3376,469,4
572,675,104,3376,440,6
573,712,101,3377,491,7
574,680,107,3379,436,5
575,682,98,3379,451,4
576,652,97,3379,451,8
577,666,107,3379,463,8
578,669,102,3379,451,5
579,657,112,3380,434,5
580,657,106,3381,408,4
581,682,104,3382,444,4
582,670,105,3383,418,5
583,685,106,3383,452,8
584,724,105,3387,488,5
585,695,110,3391,443,5
586,682,107,3393,448,7
587,661,101,3393,427,5
588,710,104,3394,488,6
589,686,93,3399,459,5
590,668,95,3399,434,4
591,702,105,3399,462,4
592,704,101,3399,470,5
593,708,98,3400,468,4
594,638,110,3402,392,4
595,670,115,3405,438,7
596,667,108,3407,409,4
597,714,112,3409,479,5
598,715,104,3410,473,4
599,740,112,3410,518,6
600,684,110,3412,435,4
601,633,106,3412,415,8
602,595,101,3413,381,7
603,680,104,3414,448,6
604,693,101,3417,472,7
605,696,112,3419,444,4
606,652,102,3419,419,5
607,669,104,3419,444,7
608,650,103,3419,425,6
609,641,90,3419,443,8
610,632,93,3420,428,6
611,670,93,3420,436,4
612,694,103,3420,461,5
613,693,108,3421,452,4
614,688,103,3421,468,6
615,695,110,3422,459,5
616,675,119,3423,429,5
617,690,104,3423,461,6
618,670,107,3425,430,5
619,675,106,3426,431,4
620,688,105,3426,456,4
621,716,100,3426,483,4
622,678,102,3427,437,5
623,663,104,3428,428,6
624,652,102,3431,416,6
625,661,95,3431,453,8
626,660,98,3432,427,5
627,706,106,3434,475,5
628,653,108,3437,427,5
629,678,95,3437,447,5
630,644,98,3438,409,5
631,682,101,3438,468,8
632,678,102,3438,424,4
633,727,102,3440,504,6
634,693,105,3440,447,4
635,650,94,3440,434,5
636,660,112,3440,432,5
637,632,108,3441,407,6
638,692,104,3441,489,8
639,666,99,3441,422,5
640,723,95,3443,488,5
641,682,94,3445,452,5
642,729,99,3446,506,5
643,682,99,3447,447,5
644,676,93,3448,439,4
645,647,98,3448,399,4
646,680,102,3450,423,4
647,666,103,3451,423,4
648,662,106,3451,420,5
649,674,94,3451,444,5
650,693,97,3451,453,5
651,663,104,3451,440,7
652,733,107,3453,500,4
653,702,104,3453,463,5
654,703,109,3454,466,6
655,669,104,3457,419,4
656,691,108,3457,440,5
657,684,109,3458,445,4
658,624,107,3460,381,5
659,634,99,3461,395,4
660,662,104,3461,418,4
661,655,102,3462,436,7
662,654,102,3465,410,4
663,673,109,3466,428,5
664,668,111,3467,423,4
665,687,106,3467,442,4
666,690,110,3467,456,7
667,680,103,3467,426,4
668,724,104,3469,487,5
669,716,99,3470,467,4
670,670,100,3472,443,7
671,663,101,3474,427,6
672,680,104,3474,435,4
673,721,94,3474,488,4
674,708,98,3475,468,5
675,657,100,3475,435,7
676,698,91,3476,485,7
677,666,103,3477,453,9
678,661,99,3478,428,6
679,666,105,3478,421,4
